chromosome	window_pos_1	window_pos_2	group	pixy_pi	piawka_pi	pi_gain_piawka_vs_pixy	pixy_sites	piawka_sites	sites_gained_piawka_vs_pixy	sites_gained_pct_vs_pixy
scaffold_1	1830000	1840000	MIX Sibiryakov Island	0.0024693096494183	0.00561541	0.0031461003505817	3068.0	6222.0	3154.0	102.80312907431552
scaffold_1	1830000	1840000	North America	0.0062876375186161	0.011321	0.005033362481383899	4797.0	7463.0	2666.0	55.57640191786534
scaffold_1	1830000	1840000	Northern Ural	0.0017042974209173	0.0110023	0.0092980025790827	4113.0	6743.0	2630.0	63.94359348407489
scaffold_1	1830000	1840000	Scandinavia	0.0077417336930694	0.0173563	0.0096145663069306	4204.0	6899.0	2695.0	64.10561370123692
scaffold_1	1830000	1840000	Siberia SC	0.0005163458466977	0.000859309	0.00034296315330230006	5237.0	8577.0	3340.0	63.77697154859653
scaffold_1	1830000	1840000	West Siberia	0.0055151748458612	0.0129201	0.0074049251541388	4106.0	7000.0	2894.0	70.48222113979541
scaffold_1	1830000	1840000	admixed	0.0043639042916218	0.0110796	0.0067156957083782005	4402.0	7467.0	3065.0	69.62744207178555
scaffold_1	1840000	1850000	Central Europe	0.0029562277656644	0.008149	0.0051927722343355995	4989.0	7955.0	2966.0	59.450791741832035
scaffold_1	1840000	1850000	East Siberia	0.0024631373445949	0.00397866	0.0015155226554051	5059.0	8908.0	3849.0	76.08222968966199
scaffold_1	1840000	1850000	Karelia	0.0009381592749301	0.00127809	0.00033993072506989996	4455.0	8518.0	4063.0	91.20089786756454
scaffold_1	1840000	1850000	MIX Amur Basin	0.0021657814162227	0.00478572	0.0026199385837773004	4468.0	8081.0	3613.0	80.863921217547
scaffold_1	1840000	1850000	MIX Central Siberia	0.0017672457491327	0.00378285	0.0020156042508673	4814.0	8483.0	3669.0	76.21520565018696
scaffold_1	1840000	1850000	MIX Sibiryakov Island	0.002797277503985	0.00464034	0.0018430624960149998	4359.0	8304.0	3945.0	90.50240880935995
scaffold_1	1840000	1850000	North America	0.0023473471162386	0.00441106	0.0020637128837613997	4811.0	8394.0	3583.0	74.47516108917065
scaffold_1	1840000	1850000	Northern Ural	0.0016582871544972	0.00565639	0.0039981028455028	4626.0	8150.0	3524.0	76.17812364894077
scaffold_1	1840000	1850000	Scandinavia	0.0018154075747365	0.00412394	0.0023085324252635005	4811.0	8629.0	3818.0	79.35980045728539
scaffold_1	1840000	1850000	Siberia SC	0.0002581953814604	0.000762759	0.0005045636185395999	4983.0	9049.0	4066.0	81.59743126630545
scaffold_1	1840000	1850000	West Siberia	0.0026910389399518	0.00388723	0.0011961910600482	4810.0	8701.0	3891.0	80.89397089397089
scaffold_1	1840000	1850000	admixed	0.0025718616990262	0.00539709	0.0028252283009738	4978.0	8724.0	3746.0	75.25110486139012
scaffold_1	1850000	1860000	Central Europe	0.00523873070976	0.0115852	0.00634646929024	4305.0	6796.0	2491.0	57.862950058072
scaffold_1	1850000	1860000	East Siberia	0.0026868859188228	0.00371063	0.0010237440811772	4436.0	8459.0	4023.0	90.68981064021641
scaffold_1	1850000	1860000	Karelia	0.0023701404068074	0.00323582	0.0008656795931925999	4008.0	8486.0	4478.0	111.72654690618762
scaffold_1	1850000	1860000	MIX Amur Basin	0.0021932873954332	0.00382932	0.0016360326045668002	3054.0	7027.0	3973.0	130.09168303863785
scaffold_1	1850000	1860000	MIX Central Siberia	0.0027359893812135	0.00518112	0.0024451306187865	3583.0	7497.0	3914.0	109.23806865754955
scaffold_1	1850000	1860000	MIX Sibiryakov Island	0.0053501396039444	0.0101725	0.004822360396055599	3506.0	7812.0	4306.0	122.81802624073018
scaffold_1	1850000	1860000	North America	0.0034707570066089	0.00488123	0.0014104729933911001	4303.0	8079.0	3776.0	87.75273065303277
scaffold_1	1850000	1860000	Northern Ural	0.0037723873049011	0.00778003	0.004007642695098901	3878.0	7535.0	3657.0	94.30118617844249
scaffold_1	1850000	1860000	Scandinavia	0.0029289887926766	0.00562154	0.0026925512073234003	4198.0	8078.0	3880.0	92.42496426869938
scaffold_1	1850000	1860000	Siberia SC	0.0006706727075659	0.00103705	0.00036637729243410013	4369.0	8848.0	4479.0	102.5177386129549
scaffold_1	1850000	1860000	West Siberia	0.0060105919830946	0.0100552	0.004044608016905401	3997.0	7962.0	3965.0	99.19939954966225
scaffold_1	1850000	1860000	admixed	0.0041803255335699	0.00764952	0.0034691944664300995	4260.0	8510.0	4250.0	99.76525821596243
scaffold_1	1860000	1870000	Central Europe	0.0038064411937749	0.0125102	0.008703758806225101	4436.0	7342.0	2906.0	65.50946798917944
scaffold_1	1860000	1870000	East Siberia	0.0046900040325927	0.00839395	0.003703945967407301	4485.0	8455.0	3970.0	88.51727982162765
scaffold_1	1860000	1870000	Karelia	0.002517388226393	0.00616439	0.0036470017736069996	4482.0	8824.0	4342.0	96.87639446675591
scaffold_1	1860000	1870000	MIX Amur Basin	0.0028394166739521	0.00575262	0.0029132033260479	3978.0	7983.0	4005.0	100.6787330316742
scaffold_1	1860000	1870000	MIX Central Siberia	0.0020627604243267	0.00796576	0.005902999575673301	4409.0	8213.0	3804.0	86.27806758902246
scaffold_1	1860000	1870000	MIX Sibiryakov Island	0.0039112410518504	0.0099384	0.0060271589481496	4379.0	8606.0	4227.0	96.52888787394383
scaffold_1	1860000	1870000	North America	0.0011409341376122	0.00225267	0.0011117358623878	4429.0	8436.0	4007.0	90.47188981711447
scaffold_1	1860000	1870000	Northern Ural	0.0019995519783875	0.0088354	0.0068358480216125	4383.0	8102.0	3719.0	84.85055897786904
scaffold_1	1860000	1870000	Scandinavia	0.0059996015720996	0.0109081	0.004908498427900401	4429.0	8430.0	4001.0	90.33641905622036
scaffold_1	1860000	1870000	Siberia SC	0.0008432274849786	0.00142609	0.0005828625150214001	4385.0	8726.0	4341.0	98.99657924743444
scaffold_1	1860000	1870000	West Siberia	0.0045618088022677	0.00929635	0.0047345411977323	4471.0	8587.0	4116.0	92.05994184746142
scaffold_1	1860000	1870000	admixed	0.0045357826092538	0.00985831	0.005322527390746201	4404.0	8600.0	4196.0	95.2770208900999
scaffold_1	1870000	1880000	Central Europe	0.0041134816036578	0.0104324	0.006318918396342199	3563.0	6581.0	3018.0	84.70390120684816
scaffold_1	1870000	1880000	East Siberia	0.003418368188421	0.00673292	0.003314551811579	3597.0	8004.0	4407.0	122.5187656380317
scaffold_1	1870000	1880000	Karelia	0.0018050151372962	0.00233206	0.0005270448627037998	3577.0	8307.0	4730.0	132.2337154039698
scaffold_1	1870000	1880000	MIX Amur Basin	0.002348697072082	0.00439939	0.0020506929279180005	3161.0	7430.0	4269.0	135.05219867130654
scaffold_1	1870000	1880000	MIX Central Siberia	0.0022415249083069	0.00743187	0.0051903450916931	3497.0	7707.0	4210.0	120.38890477552187
scaffold_1	1870000	1880000	MIX Sibiryakov Island	0.0016311493275024	0.00419435	0.0025632006724976004	3463.0	8056.0	4593.0	132.6306670516893
scaffold_1	1870000	1880000	North America	0.0011889935481163	0.00219783	0.0010088364518837	3541.0	8003.0	4462.0	126.00960180739904
scaffold_1	1870000	1880000	Northern Ural	0.0016276010522312	0.00613517	0.004507568947768799	3467.0	7447.0	3980.0	114.79665416786848
scaffold_1	1870000	1880000	Scandinavia	0.0047763908932811	0.00871193	0.003935539106718899	3550.0	7984.0	4434.0	124.90140845070424
scaffold_1	1870000	1880000	Siberia SC	0.000375280138695	0.000700205	0.00032492486130499996	3496.0	8414.0	4918.0	140.67505720823797
scaffold_1	1870000	1880000	West Siberia	0.0030619532281966	0.00652706	0.0034651067718034	3576.0	8119.0	4543.0	127.0413870246085
scaffold_1	1870000	1880000	admixed	0.002811924917188	0.00711105	0.0042991250828119994	3513.0	8146.0	4633.0	131.8815826928551
scaffold_1	1880000	1890000	Central Europe	0.0052760236282012	0.0122373	0.0069612763717988	5126.0	7799.0	2673.0	52.14592274678112
scaffold_1	1880000	1890000	East Siberia	0.0053389284312856	0.0103551	0.005016171568714401	5164.0	8534.0	3370.0	65.2594887683966
scaffold_1	1880000	1890000	Karelia	0.0037034790331963	0.00706807	0.0033645909668037002	5067.0	8811.0	3744.0	73.8898756660746
scaffold_1	1880000	1890000	MIX Amur Basin	0.0038642225464937	0.00565761	0.0017933874535063002	4443.0	7687.0	3244.0	73.01372946207518
scaffold_1	1880000	1890000	MIX Central Siberia	0.0037314240511948	0.0114245	0.007693075948805201	5085.0	8322.0	3237.0	63.657817109144545
scaffold_1	1880000	1890000	MIX Sibiryakov Island	0.0005601921508651	0.00331493	0.0027547378491348997	4924.0	8393.0	3469.0	70.45085296506905
scaffold_1	1880000	1890000	North America	0.0009372028511764	0.0020762	0.0011389971488235998	5017.0	8379.0	3362.0	67.0121586605541
scaffold_1	1880000	1890000	Northern Ural	0.0028607988759534	0.00914403	0.0062832311240466	5049.0	8237.0	3188.0	63.141216082392546
scaffold_1	1880000	1890000	Scandinavia	0.0049269187198393	0.00917851	0.004251591280160701	5121.0	8536.0	3415.0	66.68619410271431
scaffold_1	1880000	1890000	Siberia SC	0.0001873428957027	0.000358105	0.0001707621042973	5087.0	8949.0	3862.0	75.91900923923727
scaffold_1	1880000	1890000	West Siberia	0.0049443413821219	0.0109353	0.0059909586178781005	5125.0	8533.0	3408.0	66.49756097560976
scaffold_1	1880000	1890000	admixed	0.0053693138424574	0.0132153	0.0078459861575426	5084.0	8653.0	3569.0	70.2006294256491
scaffold_1	1890000	1900000	Central Europe	0.0038361536706015	0.0103931	0.006556946329398501	4002.0	6578.0	2576.0	64.36781609195403
scaffold_1	1890000	1900000	East Siberia	0.0042359982417997	0.00840238	0.004166381758200299	4133.0	7407.0	3274.0	79.21606581175902
scaffold_1	1890000	1900000	Karelia	0.0021498548995193	0.00726939	0.0051195351004807	3951.0	8437.0	4486.0	113.54087572766389
scaffold_1	1890000	1900000	MIX Amur Basin	0.0040765371041701	0.0111053	0.0070287628958299	3361.0	7253.0	3892.0	115.79886938411188
scaffold_1	1890000	1900000	MIX Central Siberia	0.0023879385691097	0.00817841	0.005790471430890301	3836.0	7420.0	3584.0	93.43065693430657
scaffold_1	1890000	1900000	MIX Sibiryakov Island	0.0029183504677502	0.00647592	0.0035575695322498	3655.0	7788.0	4133.0	113.07797537619699
scaffold_1	1890000	1900000	North America	0.0018495586233815	0.00285468	0.0010051213766185002	3667.0	7428.0	3761.0	102.56340332697027
scaffold_1	1890000	1900000	Northern Ural	0.0013954165847047	0.00715123	0.0057558134152953	3839.0	7159.0	3320.0	86.48085438916384
scaffold_1	1890000	1900000	Scandinavia	0.0046905740302868	0.0114196	0.0067290259697132	3995.0	7449.0	3454.0	86.45807259073842
scaffold_1	1890000	1900000	Siberia SC	0.0003252704972688	0.000489093	0.00016382250273120003	4057.0	8689.0	4632.0	114.17303426176979
scaffold_1	1890000	1900000	West Siberia	0.0028858436234332	0.00683604	0.0039501963765668	3804.0	7499.0	3695.0	97.13459516298633
scaffold_1	1890000	1900000	admixed	0.0031958131884226	0.0087978	0.0056019868115774	4044.0	8022.0	3978.0	98.3679525222552
scaffold_1	1900000	1910000	Central Europe	0.006240973302985	0.0110896	0.0048486266970149995	5062.0	7164.0	2102.0	41.52508889766891
scaffold_1	1900000	1910000	East Siberia	0.0061807579901625	0.00961905	0.0034382920098375005	4798.0	7789.0	2991.0	62.338474364318465
scaffold_1	1900000	1910000	Karelia	0.0017021178199531	0.00427406	0.0025719421800469	2990.0	5474.0	2484.0	83.07692307692308
scaffold_1	1900000	1910000	MIX Amur Basin	0.0059208177230165	0.0101401	0.004219282276983501	3701.0	7015.0	3314.0	89.5433666576601
scaffold_1	1900000	1910000	MIX Central Siberia	0.0022737054138547	0.00597666	0.0037029545861453	4909.0	7795.0	2886.0	58.789977592177635
scaffold_1	1900000	1910000	MIX Sibiryakov Island	0.0060160068754364	0.00990195	0.0038859431245635992	2762.0	5043.0	2281.0	82.58508327299059
scaffold_1	1900000	1910000	North America	0.0037497370358522	0.00599438	0.0022446429641477996	4168.0	7034.0	2866.0	68.76199616122841
scaffold_1	1900000	1910000	Northern Ural	0.003019409562025	0.00620146	0.0031820504379749997	4301.0	7246.0	2945.0	68.47244826784468
scaffold_1	1900000	1910000	Scandinavia	0.0065636069373324	0.00839553	0.0018319230626676003	4324.0	7474.0	3150.0	72.84921369102683
scaffold_1	1900000	1910000	Siberia SC	6.647594401775858e-05	0.000220765	0.0001542890559822414	4356.0	7979.0	3623.0	83.17263544536272
scaffold_1	1900000	1910000	West Siberia	0.0072440162356524	0.0114459	0.0042018837643476	4971.0	8197.0	3226.0	64.89639911486623
scaffold_1	1900000	1910000	admixed	0.0070615974064249	0.0112583	0.004196702593575101	4458.0	7682.0	3224.0	72.31942575145806
scaffold_1	1910000	1920000	Central Europe	0.0045346150988002	0.0142842	0.009749584901199801	4350.0	7066.0	2716.0	62.4367816091954
scaffold_1	1910000	1920000	East Siberia	0.0063291656581111	0.0149773	0.008648134341888901	4380.0	8415.0	4035.0	92.12328767123287
scaffold_1	1910000	1920000	Karelia	0.0011000269945274	0.0032759	0.0021758730054726	3672.0	7413.0	3741.0	101.87908496732025
scaffold_1	1910000	1920000	MIX Amur Basin	0.0055651557614889	0.0120597	0.006494544238511099	3686.0	7588.0	3902.0	105.86001085187195
scaffold_1	1910000	1920000	MIX Central Siberia	0.0033069374640327	0.0123952	0.0090882625359673	4012.0	7908.0	3896.0	97.10867397806581
scaffold_1	1910000	1920000	MIX Sibiryakov Island	0.007861186741	0.0157235	0.007862313259000001	3340.0	6845.0	3505.0	104.94011976047904
scaffold_1	1910000	1920000	North America	0.0026896237346996	0.00470113	0.0020115062653004003	4326.0	8189.0	3863.0	89.29727230698104
scaffold_1	1910000	1920000	Northern Ural	0.003634749797799	0.0129473	0.009312550202201	4143.0	7717.0	3574.0	86.26599082790248
scaffold_1	1910000	1920000	Scandinavia	0.0039260228297728	0.00711908	0.0031930571702271995	4339.0	8163.0	3824.0	88.13090573864946
scaffold_1	1910000	1920000	Siberia SC	0.000717423068991	0.00078283	6.540693100899999e-05	4309.0	8707.0	4398.0	102.06544441865861
scaffold_1	1910000	1920000	West Siberia	0.0087192135706829	0.0138609	0.0051416864293171004	4029.0	7777.0	3748.0	93.02556465624224
scaffold_1	1910000	1920000	admixed	0.0070698429537919	0.0156568	0.008586957046208099	4301.0	8505.0	4204.0	97.74471053243433
scaffold_1	1920000	1930000	Central Europe	0.0043259656310332	0.0123928	0.0080668343689668	4048.0	6789.0	2741.0	67.71245059288538
scaffold_1	1920000	1930000	East Siberia	0.0024446641941677	0.0036933	0.0012486358058322999	4088.0	8237.0	4149.0	101.4921722113503
scaffold_1	1920000	1930000	Karelia	0.0015001041612652	0.00256697	0.0010668658387348	3979.0	8736.0	4757.0	119.55265141995477
scaffold_1	1920000	1930000	MIX Amur Basin	0.0035903166657531	0.00572647	0.0021361533342469	3553.0	7819.0	4266.0	120.06754855052068
scaffold_1	1920000	1930000	MIX Central Siberia	0.001806459740656	0.00479124	0.0029847802593440005	3980.0	8137.0	4157.0	104.44723618090453
scaffold_1	1920000	1930000	MIX Sibiryakov Island	0.0030086474762027	0.00421002	0.0012013725237973003	3867.0	8440.0	4573.0	118.2570468063098
scaffold_1	1920000	1930000	North America	0.0038983654026614	0.00523078	0.0013324145973386	4025.0	8155.0	4130.0	102.60869565217392
scaffold_1	1920000	1930000	Northern Ural	0.0009089514387172	0.00427816	0.0033692085612827996	3942.0	7969.0	4027.0	102.15626585489599
scaffold_1	1920000	1930000	Scandinavia	0.0032669310822786	0.00576937	0.0025024389177214002	4032.0	8155.0	4123.0	102.25694444444444
scaffold_1	1920000	1930000	Siberia SC	0.000484638565286	0.000594753	0.00011011443471399996	4008.0	8719.0	4711.0	117.53992015968065
scaffold_1	1920000	1930000	West Siberia	0.0026259964138442	0.00375564	0.0011296435861558002	4068.0	8504.0	4436.0	109.04621435594888
scaffold_1	1920000	1930000	admixed	0.0025081402823366	0.00439963	0.0018914897176633997	4013.0	8403.0	4390.0	109.39446797906803
scaffold_1	1930000	1940000	Central Europe	0.0053445511896923	0.014553	0.0092084488103077	3997.0	6668.0	2671.0	66.82511883912935
scaffold_1	1930000	1940000	East Siberia	0.0057423766338791	0.00997668	0.0042343033661209	4049.0	8022.0	3973.0	98.12299333168684
scaffold_1	1930000	1940000	Karelia	0.0049285563115916	0.00907057	0.0041420136884084	4049.0	8559.0	4510.0	111.38552729068907
scaffold_1	1930000	1940000	MIX Amur Basin	0.0070764762377569	0.0117159	0.0046394237622430995	3531.0	7558.0	4027.0	114.04701217785329
scaffold_1	1930000	1940000	MIX Central Siberia	0.0042608266617518	0.0104399	0.0061790733382482005	3970.0	7892.0	3922.0	98.79093198992443
scaffold_1	1930000	1940000	MIX Sibiryakov Island	0.0045343385124574	0.00811967	0.0035853314875426007	3865.0	8144.0	4279.0	110.71151358344113
scaffold_1	1930000	1940000	North America	0.0065144362984842	0.0119495	0.0054350637015158	3988.0	7986.0	3998.0	100.25075225677031
scaffold_1	1930000	1940000	Northern Ural	0.0025554183305351	0.0102064	0.0076509816694649	3942.0	7644.0	3702.0	93.9117199391172
scaffold_1	1930000	1940000	Scandinavia	0.0061067054937772	0.0115448	0.005438094506222799	3988.0	7962.0	3974.0	99.64894684052157
scaffold_1	1930000	1940000	Siberia SC	0.0010501260151218	0.00234492	0.0012947939848781999	3954.0	8624.0	4670.0	118.10824481537682
scaffold_1	1930000	1940000	West Siberia	0.0057954484602363	0.0104585	0.0046630515397637	4040.0	8060.0	4020.0	99.5049504950495
scaffold_1	1930000	1940000	admixed	0.0058781007457008	0.0134639	0.0075857992542992005	3969.0	8146.0	4177.0	105.24061476442428
scaffold_1	1940000	1950000	Central Europe	0.0069287181668595	0.0177433	0.010814581833140501	3309.0	6458.0	3149.0	95.16470232698701
scaffold_1	1940000	1950000	East Siberia	0.0079327096444674	0.0161099	0.0081771903555326	3322.0	7492.0	4170.0	125.52679108970499
scaffold_1	1940000	1950000	Karelia	0.0038575424985457	0.00763349	0.0037759475014542995	3317.0	8598.0	5281.0	159.21012963521255
scaffold_1	1940000	1950000	MIX Amur Basin	0.0064600647132572	0.0167776	0.0103175352867428	2898.0	7522.0	4624.0	159.55831608005522
scaffold_1	1940000	1950000	MIX Central Siberia	0.003143293387382	0.0138763	0.010733006612618	3264.0	7314.0	4050.0	124.08088235294117
scaffold_1	1940000	1950000	MIX Sibiryakov Island	0.004488500854785	0.01254	0.008051499145215	3087.0	8048.0	4961.0	160.70618723679948
scaffold_1	1940000	1950000	North America	0.0049142487681196	0.00895032	0.0040360712318804	3301.0	7944.0	4643.0	140.65434716752497
scaffold_1	1940000	1950000	Northern Ural	0.0028254520334327	0.0144653	0.0116398479665673	3220.0	7302.0	4082.0	126.77018633540374
scaffold_1	1940000	1950000	Scandinavia	0.0114472934958628	0.020719	0.009271706504137202	3299.0	7720.0	4421.0	134.01030615337982
scaffold_1	1940000	1950000	Siberia SC	0.0007451958339445	0.00179776	0.0010525641660555	3233.0	8492.0	5259.0	162.66625425301578
scaffold_1	1940000	1950000	West Siberia	0.0096633722225758	0.017775	0.0081116277774242	3306.0	7901.0	4595.0	138.98971566848155
scaffold_1	1940000	1950000	admixed	0.0078415974984806	0.0191268	0.0112852025015194	3231.0	7841.0	4610.0	142.68028474156608
scaffold_1	1950000	1960000	Central Europe	0.0065541921037436	0.0169991	0.010444907896256399	2630.0	5847.0	3217.0	122.31939163498097
scaffold_1	1950000	1960000	East Siberia	0.0106303696219395	0.0204249	0.009794530378060499	2671.0	6966.0	4295.0	160.80119805316363
scaffold_1	1950000	1960000	Karelia	0.0056645537641181	0.0109719	0.0053073462358819	2653.0	7789.0	5136.0	193.59215981907275
scaffold_1	1950000	1960000	MIX Amur Basin	0.0132778435709083	0.0245929	0.0113150564290917	2309.0	6638.0	4329.0	187.48375920311824
scaffold_1	1950000	1960000	MIX Central Siberia	0.0050328638736077	0.0195243	0.014491436126392301	2574.0	6570.0	3996.0	155.24475524475525
scaffold_1	1950000	1960000	MIX Sibiryakov Island	0.0095161532463884	0.0188863	0.009370146753611601	2520.0	7461.0	4941.0	196.07142857142856
scaffold_1	1950000	1960000	North America	0.004776665281949	0.0101683	0.005391634718051	2610.0	7315.0	4705.0	180.26819923371647
scaffold_1	1950000	1960000	Northern Ural	0.0031105704389635	0.0180669	0.0149563295610365	2525.0	6455.0	3930.0	155.64356435643566
scaffold_1	1950000	1960000	Scandinavia	0.0073975805748477	0.0166967	0.009299119425152299	2609.0	7145.0	4536.0	173.85971636642392
scaffold_1	1950000	1960000	Siberia SC	0.0004987657355168	0.00124208	0.0007433142644832	2563.0	7949.0	5386.0	210.14436207569256
scaffold_1	1950000	1960000	West Siberia	0.009836376403959	0.0202912	0.010454823596040998	2647.0	7036.0	4389.0	165.81035134114092
scaffold_1	1950000	1960000	admixed	0.0087654779380892	0.0226653	0.013899822061910799	2575.0	7230.0	4655.0	180.7766990291262
scaffold_1	1960000	1970000	Central Europe	0.003091599698776	0.0097728	0.006681200301224	3668.0	6718.0	3050.0	83.1515812431843
scaffold_1	1960000	1970000	East Siberia	0.0017756095391764	0.00398356	0.0022079504608236	3706.0	8208.0	4502.0	121.47868321640583
scaffold_1	1960000	1970000	Karelia	0.0002999488231647	0.000438643	0.0001386941768353	3633.0	8529.0	4896.0	134.7646573080099
scaffold_1	1960000	1970000	MIX Amur Basin	0.0015129307357002	0.00388826	0.0023753292642998	3277.0	7449.0	4172.0	127.31156545620993
scaffold_1	1960000	1970000	MIX Central Siberia	0.0012389995114649	0.00398069	0.0027416904885351	3628.0	8173.0	4545.0	125.27563395810364
scaffold_1	1960000	1970000	MIX Sibiryakov Island	0.0039826568762718	0.0102478	0.0062651431237281995	3535.0	8061.0	4526.0	128.03394625176801
scaffold_1	1960000	1970000	North America	0.0014098488340814	0.0035454	0.0021355511659186003	3658.0	8107.0	4449.0	121.62383816293057
scaffold_1	1960000	1970000	Northern Ural	0.0014800605114759	0.00677838	0.0052983194885241	3560.0	7767.0	4207.0	118.17415730337079
scaffold_1	1960000	1970000	Scandinavia	0.0047083055700986	0.0109218	0.006213494429901401	3661.0	7958.0	4297.0	117.3723026495493
scaffold_1	1960000	1970000	Siberia SC	0.000328571173865	0.000620659	0.000292087826135	3616.0	8604.0	4988.0	137.94247787610618
scaffold_1	1960000	1970000	West Siberia	0.0036340410131466	0.00796195	0.004327908986853401	3614.0	7983.0	4369.0	120.89097952407303
scaffold_1	1960000	1970000	admixed	0.0021417067059601	0.00623014	0.004088433294039901	3612.0	8408.0	4796.0	132.7796234772979
scaffold_1	1970000	1980000	Central Europe	0.0038619645917221	0.0103273	0.006465335408277899	4361.0	7746.0	3385.0	77.61981196973171
scaffold_1	1970000	1980000	East Siberia	0.0024261034641077	0.00394212	0.0015160165358923004	4392.0	8434.0	4042.0	92.03096539162114
scaffold_1	1970000	1980000	Karelia	0.000295721562778	0.000910001	0.000614279437222	4354.0	8944.0	4590.0	105.4203031694993
scaffold_1	1970000	1980000	MIX Amur Basin	0.0028267947992279	0.00464586	0.0018190652007720998	3901.0	8089.0	4188.0	107.35708792617278
scaffold_1	1970000	1980000	MIX Central Siberia	0.0020964347122317	0.00450578	0.0024093452877683	4281.0	8514.0	4233.0	98.87876664330764
scaffold_1	1970000	1980000	MIX Sibiryakov Island	0.0034208855031156	0.00431236	0.0008914744968844001	4211.0	8686.0	4475.0	106.26929470434577
scaffold_1	1970000	1980000	North America	0.0022838739756053	0.00299247	0.0007085960243946999	4355.0	8249.0	3894.0	89.41446613088404
scaffold_1	1970000	1980000	Northern Ural	0.0020219971413451	0.00536727	0.0033452728586549005	4269.0	8189.0	3920.0	91.82478332162098
scaffold_1	1970000	1980000	Scandinavia	0.0019611427377657	0.00423575	0.0022746072622343	4355.0	8654.0	4299.0	98.71412169919633
scaffold_1	1970000	1980000	Siberia SC	9.423624808240192e-05	0.000148423	5.418675191759809e-05	4300.0	8917.0	4617.0	107.37209302325581
scaffold_1	1970000	1980000	West Siberia	0.0025554189665214	0.00443488	0.0018794610334786003	4367.0	8680.0	4313.0	98.76345317151363
scaffold_1	1970000	1980000	admixed	0.0028130461114775	0.00479899	0.0019859438885225004	4301.0	8751.0	4450.0	103.46431062543596
scaffold_1	1980000	1990000	Central Europe	0.003140059019875	0.010253	0.007112940980125	4115.0	7423.0	3308.0	80.38882138517619
scaffold_1	1980000	1990000	East Siberia	0.0024082911978067	0.00579827	0.0033899788021933	4188.0	8352.0	4164.0	99.42693409742121
scaffold_1	1980000	1990000	Karelia	0.0007336262020328	0.00152823	0.0007946037979672	3940.0	8475.0	4535.0	115.1015228426396
scaffold_1	1980000	1990000	MIX Amur Basin	0.0044621531128855	0.00857685	0.0041146968871145	3632.0	7646.0	4014.0	110.51762114537445
scaffold_1	1980000	1990000	MIX Central Siberia	0.0018450671201493	0.00679938	0.0049543128798507	4108.0	8292.0	4184.0	101.85004868549173
scaffold_1	1980000	1990000	MIX Sibiryakov Island	0.0014069039905268	0.00336716	0.0019602560094732	3743.0	8157.0	4414.0	117.92679668714933
scaffold_1	1980000	1990000	North America	0.001928471888374	0.00303996	0.001111488111626	4092.0	7970.0	3878.0	94.77028347996091
scaffold_1	1980000	1990000	Northern Ural	0.0015359874052266	0.00608658	0.0045505925947734	4026.0	7979.0	3953.0	98.18678589170392
scaffold_1	1980000	1990000	Scandinavia	0.0030424018664898	0.00674055	0.0036981481335101995	4000.0	8292.0	4292.0	107.3
scaffold_1	1980000	1990000	Siberia SC	0.0003922754050243	0.000373556	-1.871940502430001e-05	4106.0	8812.0	4706.0	114.61276181198245
scaffold_1	1980000	1990000	West Siberia	0.0027935578994794	0.00670897	0.0039154121005206	3938.0	8026.0	4088.0	103.80904012188927
scaffold_1	1980000	1990000	admixed	0.0026041105495485	0.00670683	0.0041027194504515	4068.0	8399.0	4331.0	106.46509341199607
scaffold_1	1990000	2000000	Central Europe	0.005200075409704	0.0113177	0.006117624590296	3995.0	7027.0	3032.0	75.89486858573217
scaffold_1	1990000	2000000	East Siberia	0.0078753666492219	0.0138139	0.0059385333507781	4008.0	7794.0	3786.0	94.46107784431138
scaffold_1	1990000	2000000	Karelia	0.0021628062858419	0.00383224	0.0016694337141581004	3436.0	7445.0	4009.0	116.67636786961583
scaffold_1	1990000	2000000	MIX Amur Basin	0.0062031351102659	0.0110602	0.004857064889734099	3397.0	7336.0	3939.0	115.95525463644391
scaffold_1	1990000	2000000	MIX Central Siberia	0.0061887911018856	0.0147151	0.0085263088981144	3955.0	7820.0	3865.0	97.724399494311
scaffold_1	1990000	2000000	MIX Sibiryakov Island	0.0034155123699262	0.00597395	0.0025584376300737998	3228.0	7138.0	3910.0	121.1276332094176
scaffold_1	1990000	2000000	North America	0.0015694981819465	0.00267784	0.0011083418180534998	3559.0	7282.0	3723.0	104.60803596515875
scaffold_1	1990000	2000000	Northern Ural	0.0062154747660126	0.0144929	0.0082774252339874	3868.0	7504.0	3636.0	94.0020682523268
scaffold_1	1990000	2000000	Scandinavia	0.0078164356134046	0.0157315	0.0079150643865954	3546.0	7242.0	3696.0	104.23011844331643
scaffold_1	1990000	2000000	Siberia SC	0.0002384493708241	0.000215295	-2.31543708241e-05	3959.0	8581.0	4622.0	116.74665319525133
scaffold_1	1990000	2000000	West Siberia	0.0079203932003798	0.0135651	0.005644706799620199	3993.0	8054.0	4061.0	101.70298021537691
scaffold_1	1990000	2000000	admixed	0.0081295398326959	0.0166235	0.0084939601673041	3956.0	8171.0	4215.0	106.54701718907988
